State,Year,Population.12-17,Population.18-25,Population.26+,Totals.Alcohol.Use Disorder Past Year.12-17,Totals.Alcohol.Use Disorder Past Year.18-25,Totals.Alcohol.Use Disorder Past Year.26+,Rates.Alcohol.Use Disorder Past Year.12-17,Rates.Alcohol.Use Disorder Past Year.18-25,Rates.Alcohol.Use Disorder Past Year.26+,Totals.Alcohol.Use Past Month.12-17,Totals.Alcohol.Use Past Month.18-25,Totals.Alcohol.Use Past Month.26+,Rates.Alcohol.Use Past Month.12-17,Rates.Alcohol.Use Past Month.18-25,Rates.Alcohol.Use Past Month.26+,Totals.Tobacco.Cigarette Past Month.12-17,Totals.Tobacco.Cigarette Past Month.18-25,Totals.Tobacco.Cigarette Past Month.26+,Rates.Tobacco.Cigarette Past Month.12-17,Rates.Tobacco.Cigarette Past Month.18-25,Rates.Tobacco.Cigarette Past Month.26+,Totals.Illicit Drugs.Cocaine Used Past Year.12-17,Totals.Illicit Drugs.Cocaine Used Past Year.18-25,Totals.Illicit Drugs.Cocaine Used Past Year.26+,Rates.Illicit Drugs.Cocaine Used Past Year.12-17,Rates.Illicit Drugs.Cocaine Used Past Year.18-25,Rates.Illicit Drugs.Cocaine Used Past Year.26+,Totals.Marijuana.New Users.12-17,Totals.Marijuana.New Users.18-25,Totals.Marijuana.New Users.26+,Rates.Marijuana.New Users.12-17,Rates.Marijuana.New Users.18-25,Rates.Marijuana.New Users.26+,Totals.Marijuana.Used Past Month.12-17,Totals.Marijuana.Used Past Month.18-25,Totals.Marijuana.Used Past Month.26+,Rates.Marijuana.Used Past Month.12-17,Rates.Marijuana.Used Past Month.18-25,Rates.Marijuana.Used Past Month.26+,Totals.Marijuana.Used Past Year.12-17,Totals.Marijuana.Used Past Year.18-25,Totals.Marijuana.Used Past Year.26+,Rates.Marijuana.Used Past Year.12-17,Rates.Marijuana.Used Past Year.18-25,Rates.Marijuana.Used Past Year.26+,Totals.Tobacco.Use Past Month.12-17,Totals.Tobacco.Use Past Month.18-25,Totals.Tobacco.Use Past Month.26+,Rates.Tobacco.Use Past Month.12-17,Rates.Tobacco.Use Past Month.18-25,Rates.Tobacco.Use Past Month.26+
Indiana,2006,539431,689525,3967335,27,119,233,49.517,172.042,58.849,80,421,2098,149.127,610.039,528.753,63,295,1084,117.563,428.275,273.106,8,44,61,14.162,64.437,15.35,29,25,3,59.756,76.908,1.124,40,112,160,73.682,162.46,40.33,67,192,254,124.866,278.772,64.13,79,337,1320,146.25,488.342,332.794
Indiana,2007,535015,677663,4001008,28,111,222,52.391,164.313,55.601,84,394,2092,156.929,582.004,522.993,64,286,1084,120.002,421.343,271.039,7,43,64,13.011,63.822,15.875,27,26,3,58.043,74.073,1.155,41,114,170,75.782,168.662,42.497,71,186,279,131.989,274.09,69.837,81,321,1313,151.512,474.061,328.068
Indiana,2008,529845,679069,4034745,27,115,225,50.059,170.025,55.684,76,393,2050,144.088,579.423,508.2,57,278,1069,108.449,409.505,264.92,6,34,47,10.912,49.72,11.764,27,26,2,58.131,73.7,1.104,38,112,168,72.384,164.805,41.743,68,185,286,129.002,272.208,70.811,74,315,1283,139.732,463.143,317.993
Indiana,2009,525525,701086,4047093,23,112,245,44.075,159.884,60.638,67,422,2117,127.022,602.228,523.095,49,282,1032,94.102,402.231,254.975,5,24,33,8.991,33.65,8.183,27,26,3,56.354,70.173,1.317,35,123,164,66.832,174.959,40.45,65,198,274,123.777,282.863,67.61,64,332,1219,122.231,473.928,301.179
Indiana,2010,540996,726313,4081667,19,111,233,35.911,152.636,57.056,60,441,2215,111.321,607.542,542.647,46,266,1028,84.621,366.755,251.95,4,22,36,7.764,29.761,8.89,27,28,3,51.576,72.859,1.334,32,127,189,58.847,175.231,46.188,61,206,292,112.53,283.836,71.555,56,322,1202,104.396,443.538,294.528
Indiana,2011,540292,729904,4108332,19,113,236,35.822,155.038,57.37,61,451,2240,112.758,618.214,545.268,46,268,1126,85.968,366.629,274.109,4,25,38,7.619,33.871,9.281,27,28,4,54.914,75.722,1.709,34,123,177,62.483,167.842,43.144,64,214,302,119.258,292.585,73.561,59,326,1382,109.324,446.59,336.5
Indiana,2012,541016,734767,4135390,19,107,252,34.717,145.067,61.041,65,461,2268,120.341,627.278,548.421,42,265,1085,77.226,361.295,262.486,3,30,42,5.712,41.09,10.061,26,30,4,52.653,78.044,2.083,32,130,177,59.709,177.279,42.82,66,232,300,121.237,315.835,72.626,56,331,1361,103.237,450.013,329.179
Indiana,2013,541174,740165,4164196,16,98,250,30.367,132.678,59.996,62,457,2263,114.394,617.254,543.389,36,257,1059,65.891,346.687,254.198,2,28,35,4.584,38.052,8.424,26,34,5,55.258,92.679,2.293,35,150,224,65.231,203.067,53.848,68,264,369,125.631,356.153,88.538,49,320,1252,89.982,432.56,300.546
Indiana,2014,540670,742735,4189743,14,93,218,26.476,124.821,52.065,54,444,2263,100.57,597.122,540.129,36,261,1121,67.39,351.32,267.486,3,29,36,5.117,39.13,8.575,27,32,7,59.716,89.724,3.277,44,154,280,80.82,207.127,66.723,75,249,436,138.3,335.537,104.044,49,317,1322,90.462,426.455,315.539
Indiana,2015,539568,743107,4212004,11,85,198,20.729,114.366,47.065,50,442,2282,93.231,594.18,541.819,30,210,1013,56.049,283.22,240.594,3,29,40,5.27,39.44,9.603,26,31,9,55.497,78.823,4.045,39,146,296,72.283,195.991,70.296,73,226,435,134.735,304.137,103.205,42,278,1259,77.292,373.545,298.909
Indiana,2016,538403,741896,4240275,9,79,201,15.836,106.914,47.466,50,444,2261,92.113,598.263,533.249,25,180,975,45.527,242.574,230.006,3,42,60,5.48,57.25,14.056,28,33,10,60.323,88.339,4.833,35,154,324,65.063,206.966,76.461,72,251,473,133.117,338.702,111.64,35,247,1198,64.312,332.856,282.568
Indiana,2017,537556,738014,4276407,8,75,184,14.286,101.067,42.974,50,443,2300,92.515,599.914,537.925,19,184,1020,34.671,249.619,238.414,3,48,67,6.279,65.313,15.706,28,33,9,59.776,96.654,5.187,36,169,362,67.717,228.456,84.579,70,264,533,130.124,357.991,124.607,26,233,1240,48.512,316.056,290.029
Indiana,2018,537380,736727,4312382,9,75,228,17.589,102.467,52.771,49,411,2306,91.592,557.915,534.667,18,185,1051,33.834,251.225,243.688,3,34,51,5.028,46.309,11.912,25,31,14,53.447,89.76,7.218,40,189,416,75.22,256.343,96.579,67,259,603,124.151,351.405,139.73,27,244,1304,49.397,331.039,302.436
Iowa,2002,246347,351217,1847207,19,69,114,75.645,196.711,61.767,50,236,1067,201.838,672.779,577.894,35,147,464,142.729,419.108,251.356,5,23,27,21.778,64.252,14.352,12,14,1,53.682,71.458,1.062,17,46,56,71.008,131.444,30.436,33,91,104,133.929,258.775,56.274,40,171,544,163.386,486.748,294.414
Iowa,2003,243608,354296,1860596,18,83,131,73.137,233.338,70.658,48,252,1028,195.953,712.631,552.562,32,156,479,132.131,440.892,257.512,4,22,28,16.858,62.853,15.106,12,14,1,52.555,75.162,1.289,16,46,54,63.757,130.912,28.953,30,96,105,121.457,270.63,56.458,36,179,563,147,506.389,302.49
Iowa,2004,240059,353384,1883725,18,82,117,74.78,233.034,62.273,44,245,1060,182.66,692.791,562.753,29,150,458,121.681,425.066,243.358,4,19,23,17.037,53.543,12.116,11,12,2,48.695,61.438,1.787,14,41,50,59.806,116.811,26.39,26,80,93,108.46,226.411,49.328,35,181,560,146.149,511.43,297.108
Iowa,2005,244036,348756,1887732,20,77,128,80.012,221.572,67.897,45,234,1040,183.902,670.093,551.174,31,147,453,127.303,421.734,239.95,4,20,19,18.385,57.635,10.26,12,12,2,52.683,56.914,1.521,16,45,55,63.716,129.378,28.969,28,75,94,113.165,214.215,49.902,39,175,570,158.147,500.509,301.937
Iowa,2006,248086,343994,1882850,18,70,140,72.165,203.32,74.413,43,227,1035,171.487,660.425,549.697,29,127,463,117.732,370.629,246.136,4,20,21,14.419,56.959,11.175,13,12,1,53.575,54.663,0.972,14,36,45,55.256,104.138,24.001,27,68,85,107.996,198.593,45.405,36,149,566,145.179,433.887,300.429
Iowa,2007,244378,340717,1894591,15,63,127,63.025,185.544,67.039,38,226,1075,155.06,662.992,567.394,25,118,445,103.822,347.634,234.659,3,14,13,11.354,41.571,6.888,11,11,1,45.071,50.472,0.946,13,29,40,51.285,86.173,20.907,24,61,70,96.349,180.008,37.151,31,141,542,126.639,414.902,286.175
Iowa,2008,240105,339894,1905387,16,67,132,66.7,197.873,69.215,42,235,1132,173.365,690.611,594.293,24,126,468,101.732,371.293,245.792,3,12,13,11.132,36.44,6.648,12,12,1,53.415,59.712,0.953,17,40,56,68.807,116.232,29.243,28,70,93,117.243,205.379,48.997,30,150,572,124.103,440.754,300.116
Iowa,2009,236022,350071,1908202,13,69,124,54.367,198.193,65.084,41,239,1123,172.996,682.483,588.512,26,132,478,108.343,375.893,250.402,3,11,12,11.157,30.25,6.477,13,14,1,59.671,70.43,1.318,16,50,57,69.401,142.729,29.911,31,86,105,131.297,244.611,55.257,31,158,581,133.28,450.345,304.533
Iowa,2010,241547,344598,1944254,10,64,130,40.192,186.223,66.829,36,231,1093,150.953,670.742,562.271,26,127,452,106.038,367.563,232.465,2,12,15,8.88,33.482,7.723,12,14,1,53.362,72.199,1.222,15,56,63,62.948,163.777,32.191,32,99,121,132.34,286.068,62.285,31,155,522,128.889,448.656,268.336
Iowa,2011,241228,346249,1956812,8,56,123,34.127,162.76,62.715,35,232,1169,145.892,671.099,597.408,21,121,429,87.69,350.709,219.064,2,11,16,6.384,33.118,8.395,13,14,2,55.788,72.569,1.334,16,58,81,66.547,168.444,41.307,30,101,131,125.205,292.449,67.163,25,147,506,105.676,425.306,258.821
Iowa,2012,241811,349004,1968010,8,48,103,31.191,138.207,52.436,30,236,1204,124.172,675.956,611.803,18,124,451,72.47,354.008,228.972,1,13,20,5.878,36.856,10.407,12,14,3,50.792,77.228,1.813,15,57,81,62.465,163.095,41.184,29,104,133,119.376,298.011,67.802,23,151,529,93.306,432.263,269.018
Iowa,2013,242393,352842,1979684,6,49,105,26.205,138.085,53.126,26,241,1178,108.136,682.905,595.168,16,116,454,64.845,328.686,229.452,1,14,18,4.953,38.637,9.138,11,15,3,42.376,80.255,1.8,13,49,67,51.744,140.096,34.038,24,103,124,100.623,291.833,62.507,23,144,542,94.127,407.475,273.813
Iowa,2014,242812,356929,1990458,6,46,112,25.715,129.976,56.305,25,237,1189,101.621,664.441,597.286,15,103,434,59.911,287.536,217.931,1,13,13,4.72,36.277,6.711,11,16,3,43.103,79.05,2.073,13,45,66,53.005,126.705,33.021,23,98,114,94.645,273.177,57.302,22,133,543,91.153,372.467,273.023
Iowa,2015,243253,359178,1999854,6,43,118,24.601,119.51,59.111,23,234,1237,94.179,651.749,618.6,11,107,443,46.048,296.568,221.393,1,13,16,5.844,37.521,8.036,11,16,4,44.494,77.656,3.149,13,48,82,53.776,132.453,40.897,25,96,133,104.767,266.015,66.469,16,136,570,65.406,379.422,284.8
Iowa,2016,244029,359493,2008814,5,51,128,22.511,142.515,63.874,24,233,1270,96.847,649.104,632.088,9,103,436,37.036,285.806,217.123,1,16,20,5.459,45.278,9.904,10,16,5,40.529,84.344,3.988,12,62,99,51.11,172.909,49.319,25,111,162,102.195,308.785,80.498,12,134,543,50.11,372.167,270.519
Iowa,2017,245032,357855,2020666,5,51,120,21.464,142.492,59.263,26,237,1266,106.772,663.595,626.557,8,84,437,34.065,233.665,216.119,1,17,21,4.91,46.931,10.234,11,17,5,41.581,85.528,4.173,13,63,109,53.618,175.386,53.89,26,113,187,104.249,316.865,92.452,11,115,543,44.521,321.662,268.917
Iowa,2018,245846,353673,2032017,5,42,105,21.865,117.517,51.533,28,226,1267,113.756,639.489,623.466,10,72,461,38.68,203.779,226.828,1,16,21,4.675,45.074,10.329,12,17,6,50.599,75.515,5.428,14,57,105,57.094,161.565,51.771,29,99,199,116.055,281.031,98.022,12,96,554,49.536,271.559,272.555
Kansas,2002,241178,319425,1645149,12,59,86,51.188,184.927,52.405,47,210,822,194.089,658.914,499.65,34,127,412,139.526,396.242,250.627,4,20,24,17.971,63.062,14.814,11,12,1,51.272,76.829,1.083,18,44,46,73.894,139.181,27.944,32,81,87,132.367,254.418,52.901,38,146,506,155.676,456.805,307.314
Kansas,2003,237856,324390,1655732,17,67,97,71.276,206.721,58.403,46,214,816,194.739,660.288,492.952,35,139,444,148.887,428.96,267.896,4,20,22,15.529,61.717,13.026,13,12,1,60.363,77.109,1.411,18,44,49,76.294,136.021,29.683,33,78,93,138.37,239.584,55.971,41,162,539,173.381,498.929,325.336
Kansas,2004,233656,327533,1673455,18,67,113,76.12,205.527,67.643,45,214,898,194.527,653.495,536.751,32,140,446,135.292,428.165,266.555,4,22,30,16.512,68.225,17.907,12,11,2,57.027,67.764,2.235,16,45,57,67.931,138.761,33.846,33,84,110,141.515,255.373,65.913,39,160,539,166.051,487.933,322.289
Kansas,2005,234307,324975,1685072,17,63,111,72.943,194.592,65.726,45,218,933,192.13,670.488,553.812,29,135,435,124.604,415.367,258.336,4,25,38,17.241,75.452,22.463,11,11,2,51.83,64.117,1.863,15,48,67,66.132,148.447,39.833,32,92,120,134.886,282.383,71.048,37,158,542,159.565,486.541,321.788
Kansas,2006,235408,322138,1693284,16,65,111,69.977,200.433,65.603,42,214,925,179.887,665.238,546.006,28,131,421,117.233,406.26,248.602,4,22,25,17.282,67.092,14.546,11,11,1,48.288,60.832,1.061,16,47,63,68.809,144.399,37.213,29,89,99,124.737,274.817,58.745,36,158,525,151.997,491.986,310.005
Kansas,2007,232244,321431,1708875,14,65,108,59.693,202.764,63.234,36,212,911,154.87,660.102,533.082,26,135,410,110.385,421.064,240.026,3,19,18,14.25,57.721,10.28,11,11,1,52.933,64.661,1.074,15,43,58,62.671,134.736,33.667,27,81,95,117.321,251.312,55.341,31,158,501,132.919,493.013,293.339
Kansas,2008,229136,321796,1723761,13,62,108,56.813,193.713,62.715,37,213,977,159.31,663.354,566.621,25,128,417,107.96,397.146,241.938,3,16,16,11.13,49.723,9.368,12,12,1,56.542,68.497,0.995,14,42,59,59.702,130.389,33.965,28,82,103,121.168,256.251,60.032,30,153,516,131.073,474.586,299.075
Kansas,2009,226545,330970,1730522,12,59,110,53.515,179.168,63.713,36,209,1026,156.881,631.648,593.119,24,119,405,106.369,358.894,234.041,2,15,19,10.7,45.572,10.847,12,12,2,56.09,64.838,1.424,15,47,61,64.218,140.734,35.181,29,89,105,125.879,269.14,60.429,31,146,525,134.777,441.474,303.327
Kansas,2010,235977,319632,1761207,10,51,101,41.161,158.279,57.497,30,202,957,125.069,631.29,543.358,21,117,433,90.552,365.882,245.806,2,13,20,10.001,39.92,11.27,13,11,1,62.859,65.141,1.357,15,47,64,62.539,147.702,36.269,32,83,111,134.376,260.49,63.053,28,149,524,118.86,466.577,297.346
Kansas,2011,236049,321178,1772671,8,42,93,35.806,131.536,52.622,28,193,962,116.912,601.369,542.482,18,109,424,77.2,339.312,239.218,2,12,18,7.413,36.562,9.959,12,13,2,50.761,67.218,1.459,13,36,45,54.686,113.433,25.518,27,77,91,116.185,239.753,51.248,25,141,524,104.637,437.987,295.814
Kansas,2012,237185,323430,1779494,8,44,114,32.785,134.533,64.087,27,191,1035,115.474,589.92,581.471,15,102,421,62.871,315.288,236.329,1,11,19,5.802,35.529,10.716,10,13,2,43.006,65.538,1.781,12,40,52,50.89,122.326,28.96,24,78,90,100.397,241.499,50.753,21,135,504,88.116,416.819,283.331
Kansas,2013,237609,325999,1786820,7,45,122,28.744,137.813,68.551,27,200,1038,111.839,612.669,580.722,13,97,408,55.957,296.322,228.511,2,12,18,6.449,37.967,10.351,11,13,2,50.011,75.425,2.066,14,49,86,58.485,151.084,48.065,28,93,138,117.116,284.572,77.423,21,134,489,88.473,411.878,273.717
Kansas,2014,237562,328661,1795749,6,41,95,25.063,123.774,52.658,25,195,1021,104.506,593.299,568.77,11,81,355,47.684,247.453,197.476,1,12,15,6.119,35.902,8.152,12,13,3,50.098,72.792,2.567,15,52,105,64.305,157.258,58.489,30,96,167,124.526,292.7,92.722,18,114,451,77.492,346.025,251.411
Kansas,2015,237647,327480,1803253,6,39,76,23.615,119.633,41.88,24,192,1097,102.705,587.199,608.295,9,78,359,39.098,237.511,199.03,2,13,15,6.334,38.311,8.446,11,12,5,47.361,64.843,4.79,15,52,98,61.534,157.347,54.148,30,88,147,124.157,269.213,81.496,14,106,464,58.605,322.24,257.148
Kansas,2016,237420,324503,1811408,6,37,89,23.925,112.689,49.053,24,193,1140,102.735,595.348,629.405,8,78,382,34.304,238.957,210.638,1,16,20,5.522,48.922,11.26,11,14,5,49.812,76.266,4.885,12,52,93,51.583,160.42,51.224,28,94,162,117.648,288.716,89.264,13,103,472,53.736,317.338,260.452
Kansas,2017,237064,322476,1819258,5,33,85,19.1,102.309,46.586,25,192,1090,104.031,596.127,599.046,7,68,378,28.417,209.581,208.037,1,16,22,5.512,48.714,12.022,12,15,7,53.827,86.477,5.728,11,47,93,45.281,145.448,51.312,28,95,204,116.837,294.379,111.885,10,93,483,43.211,289.634,265.349
Kansas,2018,237062,320289,1827127,5,33,86,19.031,103.917,46.949,24,188,1038,103.014,586.579,568.052,5,54,376,23.176,169.239,205.868,1,16,31,5.448,51.114,17.065,11,14,7,49.612,77.887,7.298,12,49,117,49.952,153.909,64.178,28,96,226,116.065,299.635,123.545,8,82,495,34.769,255.473,270.788
Kentucky,2002,327727,454574,2605898,17,67,125,52.574,146.669,47.98,61,264,1049,187.496,580.701,402.697,58,241,879,176.225,530.579,337.387,7,30,50,20.456,65.857,19.306,19,13,2,69.493,62.944,1.165,27,64,99,81.571,141.548,38.175,53,119,177,163.226,262.076,67.751,76,268,1004,231.77,588.839,385.381
Kentucky,2003,336908,453011,2611452,18,64,137,54.279,140.969,52.647,66,260,1054,195.293,573.879,403.636,63,221,849,188.23,487.01,325.144,6,30,48,16.738,67.116,18.421,20,12,2,73.09,53.928,1.616,29,70,120,87.537,154.658,45.829,54,111,195,160.809,245.667,74.833,82,254,992,243.006,560.782,379.716
Kentucky,2004,336219,453022,2645240,20,64,149,60.96,141.565,56.174,57,252,1155,170.141,555.995,436.563,58,207,816,171.692,457.779,308.502,5,31,47,16.298,68.975,17.944,17,13,3,59.068,53.165,1.93,26,66,118,77.336,146.774,44.524,44,110,184,130.061,241.964,69.633,71,241,1005,210.38,532.258,379.762
Kentucky,2005,339347,443407,2675718,20,65,133,57.922,146.464,49.683,54,245,1167,158.866,553.492,436.252,53,219,804,155.259,492.8,300.485,5,30,38,16.079,66.539,14.273,16,14,2,53.86,61.53,1.493,22,62,88,65.046,140.208,32.758,41,109,153,120.954,245.085,57.075,66,247,1012,194.785,558.006,378.294
Kentucky,2006,341772,430183,2710811,17,65,136,48.529,150.53,50.236,55,250,1146,160.976,580.822,422.685,55,217,781,160.044,505.152,288.26,5,30,38,15.422,69.326,14.084,19,15,2,67.394,74.308,1.109,24,75,100,70.219,173.82,36.893,47,117,184,138.889,273.134,68.04,69,245,979,200.703,569.067,361.245
Kentucky,2007,339631,425520,2745161,14,57,129,40.892,133.612,46.817,47,228,1144,138.291,535.685,416.704,49,200,879,143.882,470.589,320.246,4,25,35,12.891,59.906,12.585,19,14,2,64.848,62.56,1.38,22,68,109,63.754,159.251,39.568,43,109,191,125.803,256.154,69.599,61,231,1055,179.955,543.179,384.454
Kentucky,2008,336896,428585,2771834,13,61,137,38.304,142.07,49.481,41,217,1111,122.115,506.385,400.959,42,190,897,124.35,442.204,323.754,3,19,26,10.244,43.73,9.317,17,14,2,54.605,60.867,1.392,18,61,91,52.702,142.46,32.714,37,106,169,109.1,246.574,60.991,57,226,1064,168.247,526.956,383.698
Kentucky,2009,334420,446645,2781361,14,63,143,40.812,140.341,51.265,44,221,1126,130.25,495.586,404.889,37,181,848,110.145,405.019,304.977,4,17,25,10.498,37.064,8.904,16,16,2,51.507,61.784,1.52,18,64,81,54.407,142.56,29.3,37,102,149,111.905,228.805,53.735,50,216,998,150.376,484.25,358.806
Kentucky,2010,340083,456240,2789768,12,51,111,35.037,112.75,39.791,42,236,1190,123.831,517.807,426.706,40,194,867,117.61,424.714,310.745,3,16,29,8.733,34.713,10.3,17,14,2,56.431,54.213,1.322,20,71,98,58.698,155.94,35.072,40,108,168,118.357,236.024,60.26,50,232,1035,145.759,507.652,370.934
Kentucky,2011,339685,459703,2803041,11,55,126,33.091,118.951,45.071,37,258,1308,108.785,560.747,466.662,39,208,921,116.043,452.157,328.476,3,17,31,7.773,38.018,11.068,17,13,2,54.288,57.901,1.482,21,80,102,60.605,173.521,36.452,40,122,179,117.438,266.211,63.977,49,249,1086,144.989,540.731,387.61
Kentucky,2012,339960,464737,2815636,10,60,144,30.835,129.642,50.991,34,261,1312,100.43,562.503,465.91,32,189,877,95.014,405.85,311.474,2,20,35,5.896,42.166,12.303,15,17,3,45.77,66.43,1.73,17,77,99,50.749,165.595,35.31,34,125,175,100.47,268.597,62.144,41,227,1009,120.128,489.384,358.468
Kentucky,2013,340101,470972,2832115,8,56,138,24.231,118.245,48.637,31,259,1258,90.25,550.726,444.239,28,175,846,81.103,371.725,298.867,2,20,35,5.635,42.256,12.486,14,16,3,41.846,62.095,1.802,19,82,144,56.292,174.908,50.948,35,132,231,103.436,280.457,81.495,37,214,990,108.747,454.804,349.703
Kentucky,2014,339643,472877,2847963,8,48,150,23.601,101.411,52.504,28,240,1293,82.445,506.878,453.896,26,176,851,77.673,372.283,298.889,2,22,34,5.622,47.376,11.875,15,17,4,46.209,64.77,2.344,22,79,158,63.565,167.165,55.411,40,136,274,116.811,286.791,96.244,35,211,1015,104.048,445.815,356.562
Kentucky,2015,339903,471060,2865061,7,47,143,20.786,100.382,50.009,32,239,1234,93.474,508.418,430.555,22,168,849,65.092,357.431,296.273,2,24,35,5.869,50.853,12.059,16,18,5,50.378,71.731,3.074,21,74,163,61.341,157.894,56.878,42,139,290,122.952,294.533,101.128,33,205,1023,96.075,434.255,357.08
Kentucky,2016,340232,468636,2883972,5,42,135,16.134,89.485,46.842,35,231,1204,102.528,492.709,417.41,20,147,817,58.81,314.618,283.302,2,22,35,5.379,47.395,12.099,16,18,5,51.631,67.391,3.806,20,81,185,60.077,173.838,64.125,41,135,300,119.35,287.45,103.857,33,190,1022,96.083,406.412,354.525
Kentucky,2017,340220,465663,2903588,5,38,129,16.097,80.96,44.57,34,213,1236,99.337,457.617,425.553,20,129,809,57.986,277.43,278.645,2,23,39,5.065,49.234,13.523,16,18,6,50.768,70.164,4.157,20,81,203,59.323,174.199,69.82,40,126,312,116.244,270.394,107.472,31,163,996,91.248,350.567,343.116
Kentucky,2018,339761,461868,2917791,6,42,142,16.932,91.261,48.658,33,223,1355,96.198,481.976,464.227,16,120,797,46.74,259.301,273.131,2,21,50,4.468,46.095,17,16,20,10,50.308,81.384,6.15,21,88,254,61.808,189.62,87.077,39,137,378,113.328,296.696,129.381,24,162,974,71.363,351.077,333.691
Louisiana,2002,406965,537725,2668243,24,94,169,59.666,175.628,63.273,79,330,1262,193.519,614.114,472.993,61,228,732,150.078,423.585,274.469,7,29,65,16.527,53.771,24.229,20,21,2,56.358,79.103,0.922,28,92,89,69.216,170.381,33.271,53,148,154,130.157,275.17,57.805,72,259,850,175.791,482.136,318.712
Louisiana,2003,403315,543941,2685275,24,86,176,59.615,158.87,65.69,74,324,1276,184.191,595.772,475.079,52,221,767,127.903,406.149,285.571,6,31,53,13.654,57.38,19.797,21,18,2,58.623,62.845,1.285,26,81,84,64.466,149.076,31.175,50,128,146,123.636,235.769,54.53,60,247,880,147.618,453.873,327.681
Louisiana,2004,398611,545993,2712415,20,78,180,50.925,142.055,66.399,70,321,1318,175.912,588.008,486.077,40,213,767,99.469,389.798,282.803,5,26,43,11.935,48.435,15.694,19,17,3,52.294,61.209,1.659,23,80,99,57.55,147.423,36.523,45,134,161,113.924,245.353,59.252,49,239,895,122.077,437.67,329.901
Louisiana,2005,385359,523857,2663520,17,73,165,43.452,139.933,61.899,67,303,1378,173.685,577.967,517.197,41,203,724,105.363,386.883,271.978,4,27,43,11.488,51.894,16.137,19,15,3,54.551,55.098,1.573,22,77,99,56.73,146.68,37.226,46,127,170,118.513,241.487,63.703,50,230,898,129.962,439.515,337.145
Louisiana,2006,372138,505392,2604053,17,74,167,44.454,146.334,64.296,62,303,1380,167.811,598.891,529.941,41,198,702,111.091,391.274,269.632,4,31,53,10.804,61.746,20.45,19,15,2,55.412,57.691,1.129,21,72,97,57.639,141.587,37.126,45,123,182,119.939,243.682,69.703,50,226,856,134.893,448.022,328.559
Louisiana,2007,370852,513946,2648484,15,74,163,40.798,143.756,61.665,57,309,1320,153.695,601.894,498.513,35,183,718,94.974,356.218,270.957,4,26,63,9.517,51.336,23.778,17,17,2,45.225,54.396,1.153,19,70,88,52.254,136.458,33.121,40,118,162,107.297,228.638,61.029,43,213,831,116.491,415.407,313.749
Louisiana,2008,370950,523818,2716104,13,78,162,36.341,149.602,59.523,57,323,1362,152.644,616.74,501.62,31,189,739,84.119,360.278,271.986,3,25,56,8.429,47.748,20.759,15,17,2,38.883,55.345,1.176,18,80,88,48.155,151.901,32.556,36,122,150,97.554,232.342,55.141,40,215,853,107.152,410.597,313.998
Louisiana,2009,367519,527254,2756163,12,75,154,33.993,142.045,55.753,55,313,1341,150.719,593.687,486.639,32,194,720,86.929,367.619,261.305,3,19,38,7.203,36.833,13.893,15,17,2,41.064,55.87,1.424,19,83,87,52.811,157.613,31.654,39,127,153,105.543,240.924,55.508,40,221,838,108.586,418.807,304.053
Louisiana,2010,368184,525362,2810803,12,72,146,32.528,136.29,51.905,52,311,1392,141.586,592.001,495.35,34,187,780,91.563,355.349,277.534,2,16,34,6.597,30.012,12.159,17,18,3,46.886,53.05,1.479,21,71,82,56.093,135.897,29.267,39,119,152,106.86,225.691,54.163,40,217,914,108.429,412.348,325.006
Louisiana,2011,367339,524049,2841017,12,73,162,31.811,139.993,56.921,49,310,1493,133.268,590.678,525.687,30,187,810,80.444,357.119,284.954,2,18,40,6.317,33.836,14.231,15,19,3,43.358,61.816,1.559,18,68,86,50.068,130.044,30.154,39,129,198,106.734,246.864,69.683,37,217,977,99.63,413.246,343.869
Louisiana,2012,367827,521917,2870080,11,60,155,31.172,115.719,54.16,48,292,1485,130.25,559.822,517.474,30,180,753,80.975,344.143,262.234,2,18,46,5.987,33.896,16.101,17,19,4,50.283,60.995,1.589,19,76,96,50.94,145.845,33.328,45,140,219,123.394,268.316,76.333,40,210,927,107.494,402.194,323.128
Louisiana,2013,367862,519036,2899670,10,53,166,26.182,101.306,57.326,45,291,1524,123.475,559.703,525.741,26,178,735,71.26,342.347,253.425,2,16,44,4.807,30.259,15.184,18,21,4,49.919,68.988,1.754,20,83,128,55.532,159.912,44.164,43,143,239,116.415,276.412,82.358,36,212,876,97.07,407.9,302.014
Louisiana,2014,367670,513576,2928109,9,54,188,24.332,105.449,64.249,40,297,1569,107.479,579.268,535.71,21,173,813,58.165,336.042,277.791,2,19,46,4.41,36.051,15.748,16,22,4,44.601,78.033,2.403,20,83,138,53.32,162.212,47.08,37,142,249,100.362,275.582,85.047,29,205,949,79.214,399.291,324.139
Louisiana,2015,367464,503266,2954805,10,50,189,26.013,100.216,63.996,39,280,1608,105.474,555.759,544.25,21,150,818,56.508,298.238,276.7,1,22,41,2.904,44.069,14.04,16,18,5,46.759,64.539,2.836,21,88,152,56.972,174.554,51.457,37,142,250,101.962,282.515,84.486,29,180,961,79.404,357.36,325.173
